frames,explained_variance,value_loss,policy_loss,advantage_norm,episode_length,fps,P01:episode_rewards,PMM:episode_rewards,grad_norm,policy_entropy,P09:episode_rewards,epoch_idx
10112000,-1.0707946282625198,3.34347572373872e-05,-1.1901474872502149e-05,0.055687697557732466,176.49,590,0.0,1.2,0.00624733037218253,1.3860777962207793,3.0,1264
10120000,0.292173438668251,4.8527183235478336e-05,-0.0001424303230669466,0.06781548086553812,181.04,590,0.0,1.3,0.00902006842860415,1.386134865283966,3.0,1265
10128000,-1.6127953898906708,4.1024670133538164e-05,5.2297802712928385e-05,0.0629252041131258,182.49,590,0.0,1.34,0.008606672804358114,1.3861396169662477,3.0,1266
10136000,-92.48953491568565,0.0001948815926283487,-0.00018757888039544924,0.08512797850184142,176.29,590,0.0,1.23,0.010874598584378035,1.3856259238719941,3.0,1267
10144000,0.06815660119056702,0.00032740495906409707,0.00018289476982317866,0.1332858283817768,177.12,590,0.0,1.26,0.01671122122871944,1.385857459306717,3.0,1268
10152000,-4.669056696891785,0.00014914680633125953,1.1135180520795985e-05,0.07526105627417565,174.63,590,0.0,1.18,0.008923702949449799,1.386042001247406,3.0,1269
10160000,0.2016332644224167,0.00030344161045263717,-0.00014693058036755247,0.10620347697287798,182.36,591,0.0,1.45,0.012323046000089748,1.3859302699565887,3.0,1270
10168000,-0.9826438313722611,0.00015671442480766018,0.00011795708007412032,0.09632034315727651,185.0,591,0.0,1.5,0.011499129075873226,1.3856413459777832,3.0,1271
10176000,-0.7887883979082108,9.043908807257139e-05,0.00010081660961077433,0.07277348464354873,178.82,591,0.0,1.33,0.00836159536212212,1.3860892307758332,3.0,1272
10184000,-0.7423131996393204,4.496579778731302e-05,-6.327049348328728e-05,0.06303050698712469,168.44,591,0.0,1.05,0.008821338181344389,1.3861648762226104,2.0,1273
10192000,-1.275086671113968,0.0003451017962785841,-0.00011234707770199748,0.12661571186035872,178.57,591,0.0,1.28,0.01567559078069993,1.385245339870453,3.0,1274
10200000,-1.054433217048645,0.000180753334013275,-0.00015941662601107965,0.10234075766056776,187.61,592,0.0,1.47,0.013482032690301508,1.3857302033901215,4.0,1275
10208000,-23.772698225975038,0.0004912836313224033,-7.600281751365401e-06,0.165956328548491,189.56,592,0.0,1.52,0.020674092927363562,1.3858353662490845,4.0,1276
10216000,-336.2928677648306,0.00020875564994582874,0.0002958609546567459,0.09926841298118233,186.69,592,0.0,1.5,0.011787173802153026,1.3860773873329162,3.1000000000000085,1277
10224000,-0.9888693022727967,0.00024962470398122606,-8.94564921327401e-05,0.1096293137408793,182.77,592,0.0,1.42,0.01268526730116563,1.3857776534557342,3.0,1278
10232000,-0.649555407166481,0.00010149092989195197,6.69963269319851e-05,0.07599793811328709,188.03,592,0.0,1.57,0.009369532794252402,1.385965873003006,4.0,1279
10240000,0.052984967827796936,2.6432709917969534e-05,8.021725689104642e-06,0.050054834950715305,176.13,592,0.0,1.28,0.006863564195018914,1.3860437631607057,3.0,1280
10248000,-4.505231821537018,0.00021744760588489952,-0.0002828738767721006,0.11634702815674246,176.99,593,0.0,1.33,0.015931197541434163,1.385966956615448,3.0,1281
10256000,-0.709804641008377,7.763900643169564e-05,3.7108087781234644e-06,0.07710029053501785,181.64,593,0.0,1.43,0.010105997880416906,1.3858808040618897,3.0,1282
10264000,-0.5552724593877792,0.00010284752334996483,7.380199949693633e-06,0.06450168126262724,184.04,593,0.0,1.46,0.006739278703198418,1.3857855987548828,3.0,1283
10272000,0.1733865475654602,9.318046340638375e-05,6.616179308366555e-05,0.08452881672419607,181.39,593,0.0,1.38,0.011129359144181943,1.3861650788784028,3.0,1284
10280000,-0.4132269603013992,0.00013612706021717713,1.9113749258394818e-05,0.07723889441695064,186.86,593,0.0,1.53,0.008678374276733574,1.386183692216873,3.0,1285
10288000,-0.3841660261154175,0.000305546589053165,0.00014201896876329557,0.12631449981592596,186.95,594,0.0,1.57,0.0145725674904746,1.3857867920398712,3.0,1286
10296000,-2.7036551636457444,4.902477068043254e-05,-0.00018979062320795492,0.06608091153670102,182.48,594,0.0,1.43,0.008724402318577497,1.386116544008255,3.0,1287
10304000,-0.6547479426860809,3.133582513271449e-05,4.30120397140854e-05,0.05909280663356185,176.05,594,0.0,1.17,0.008127393747773225,1.3860933434963227,3.0,1288
10312000,-0.7617532116174698,0.0001693243209025752,-6.669317115665763e-05,0.08590317816473543,168.46,594,0.0,1.01,0.010596412932970558,1.3861720979213714,2.0,1289
10320000,0.24504560947418214,0.00022786011450875776,-2.864123151084641e-05,0.11327220485545694,178.16,594,0.0,1.25,0.016921487137257246,1.385832928419113,3.0,1290
10328000,-1.3301939350366592,0.000305536879921533,-2.5673898926470427e-05,0.11911041282117367,189.25,594,0.0,1.56,0.013253546583351683,1.3858133852481842,3.0,1291
10336000,0.11500945746898651,4.092689016545137e-05,6.809232065279502e-05,0.06149784043431282,196.6,595,0.0,1.73,0.007193019070394551,1.3861223292350768,3.1000000000000085,1292
10344000,-1.4334323352575302,0.00011011242023855062,-1.4056653335501323e-05,0.06828969685360789,186.83,595,0.0,1.44,0.008149818912296422,1.3861785292625428,3.0,1293
10352000,0.04217500984668732,0.00024668783118102054,-7.846449676435441e-05,0.10658092108555138,182.3,595,0.0,1.39,0.012641111301902534,1.3861618661880493,3.0,1294
10360000,-3.701624991297722,9.952177357206438e-05,7.541909627434507e-05,0.08372170899063348,184.63,595,0.0,1.45,0.01007604047473692,1.3860156393051148,3.1000000000000085,1295
10368000,-1.164933135509491,2.6020723127544442e-05,8.944944474933436e-05,0.04710127262398601,178.89,595,0.0,1.28,0.0060186226158179135,1.3861715912818908,3.0,1296
10376000,-0.6997405475378037,0.0001551024357110009,-0.00018463116009570513,0.09054741541855037,181.17,596,0.0,1.34,0.012646585714867757,1.3860790646076202,3.0,1297
10384000,-0.2483915114402771,0.00023312340791221687,1.148457287513338e-05,0.10102374153211713,183.97,596,0.0,1.47,0.012172635467758654,1.3860272514820098,3.0,1298
10392000,-2.328467326760292,5.397909079164265e-05,-4.109326298930682e-05,0.06297465146984906,183.04,596,0.0,1.44,0.008288038200559494,1.3860579121112824,3.0,1299
10400000,-2.6138195902109147,0.00023752098311973668,0.00013175335271625954,0.10161925453692675,183.46,596,0.0,1.42,0.011869067516324409,1.3859118938446044,3.1000000000000085,1300
10408000,-0.16368853628635407,4.3949866580703655e-05,3.308731938886922e-05,0.06526262721046805,179.94,596,0.0,1.37,0.00851464984312132,1.3861642646789551,3.1000000000000085,1301
10416000,0.1107200425863266,0.0001920292411432456,2.205542059527943e-06,0.11120030810125173,173.46,596,0.0,1.2,0.01458091361183649,1.3861369860172272,3.0,1302
10424000,0.05024850249290466,0.00016007176704647464,-0.00013093838593704278,0.09542606852017343,184.6,597,0.0,1.44,0.01132269803786528,1.38608962059021,4.0,1303
10432000,-1.8723809933662414,0.00014362208246083697,1.3841315667377784e-05,0.08884362287353724,183.1,597,0.0,1.38,0.01206571880075277,1.3860272800922393,3.1000000000000085,1304
10440000,-0.3046682411432266,9.98510861850832e-05,0.0003344635739358637,0.07755512039642781,175.64,597,0.0,1.18,0.009994328162007706,1.3861326205730438,3.0,1305
10448000,-1.7359053146839143,9.633405726901856e-05,0.0001223145433323225,0.08785476100631058,174.76,597,0.0,1.18,0.011358462098912702,1.3860316896438598,3.0,1306
10456000,-0.34656328082084653,7.215158502162921e-05,-0.00017927586474343117,0.06719896450638771,176.34,597,0.0,1.23,0.008885724239239196,1.3858755707740784,3.0,1307
10464000,-8.538964623212815,0.0001259371671973497,8.33007340770564e-05,0.08315726368222386,181.04,597,0.0,1.35,0.01091376574612388,1.3861237168312073,3.0,1308
10472000,-0.40128673493862155,0.0002193703517386325,-6.827300472650677e-05,0.087125223451294,177.85,598,0.0,1.3,0.010417067760538658,1.386070156097412,3.0,1309
10480000,-0.9391805505752564,2.2853834618814517e-05,-1.5811778702072843e-05,0.044337907689623535,172.71,598,0.0,1.17,0.0055529838582290434,1.3861108946800231,2.0,1310
10488000,-0.2443458205461502,0.0002819981750360512,0.00016119130381412106,0.11664988718926907,182.35,598,0.0,1.4,0.015613986317224693,1.3860367465019225,3.0,1311
10496000,-6.782208084464073,0.00013833787120063335,7.656768848391948e-05,0.08453111283481121,187.98,598,0.0,1.54,0.010335967219976698,1.3859550642967224,3.0,1312
10504000,0.25045665085315705,0.00018501847395782533,-4.2604928057698996e-05,0.0914753385912627,184.32,598,0.0,1.46,0.010458307602774584,1.3860857725143432,3.0,1313
10512000,-0.17856887221336365,4.9694666402899655e-05,-7.850836867874022e-05,0.06281997190788388,181.71,598,0.0,1.39,0.007935153582575563,1.3861588668823241,3.0,1314
10520000,0.23636719346046448,3.810029121609659e-05,-0.00013288692349306075,0.059519333662465215,188.82,599,0.0,1.5,0.0074286699679427795,1.3861253511905671,3.0,1315
10528000,0.07478360176086425,2.0691285103993096e-05,3.061485155740229e-05,0.04510770069435239,183.88,599,0.0,1.38,0.0064746702937255474,1.3862099575996398,3.0,1316
10536000,-0.12157588481903076,0.00012407321266962867,-3.179053397616371e-05,0.08111340545117855,175.01,599,0.0,1.2,0.011539669130268038,1.3861622071266175,3.0,1317
10544000,0.08639303803443908,9.78284198788515e-05,3.8755130626668686e-05,0.0854579344484955,180.28,599,0.0,1.34,0.010355152000670777,1.3860826313495636,3.1000000000000085,1318
10552000,0.2488529884815216,0.0002489571472534635,8.242342866651597e-05,0.1144587425654754,179.35,599,0.0,1.31,0.01470872628107759,1.3860052740573883,3.0,1319
10560000,-0.2259126365184784,6.636700425843856e-05,9.770215287062456e-05,0.07268511309754104,184.66,599,0.0,1.41,0.00950007541268294,1.3861164152622223,3.1000000000000085,1320
10568000,0.30026272892951966,5.5606051867158615e-05,-3.400076584512135e-05,0.0640798814035952,177.08,600,0.0,1.2,0.008106888398951864,1.3860891151428223,3.0,1321
10576000,-0.018556323051452637,0.00015817666092516448,-4.692020525908447e-05,0.0994596491008997,181.47,600,0.0,1.33,0.012323800630396559,1.3861787462234496,3.0,1322
10584000,-0.164481520652771,0.00026966579205691234,-7.4534995292196985e-06,0.10187850217334926,187.95,600,0.0,1.57,0.012376793474783931,1.3860651350021362,3.0,1323
10592000,-0.936185405254364,2.7840641495657793e-05,-3.376439113708329e-05,0.04765548516996205,179.54,600,0.0,1.37,0.0055612123281726785,1.3862183904647827,3.0,1324
10600000,-0.7325741571187973,0.00029751875109127466,-5.7019736113943506e-05,0.11203867360018194,173.75,600,0.0,1.18,0.01434073457615073,1.3861252903938293,3.0,1325
10608000,-0.8451033860445023,4.207820569504861e-05,6.037109103090188e-05,0.05950496919453144,179.25,601,0.0,1.31,0.008095320651106125,1.3861878192424775,3.0,1326
10616000,0.7136422580480576,0.0002596775400445495,-0.00010106622641615104,0.11268114266917109,182.5,601,0.0,1.35,0.014764111447800633,1.3860913574695588,3.0,1327
10624000,-1.2753208595514298,0.0001266924750879639,0.00020025571473524905,0.06726596013642848,181.33,601,0.0,1.32,0.008819184351452555,1.3860344219207763,3.0,1328
10632000,0.37974619030952456,0.0001461695808009722,-0.00012280207098228858,0.08699567599222063,182.27,601,0.0,1.4,0.010402178511363878,1.385492706298828,4.0,1329
10640000,-0.5287669181823731,6.381475421335381e-05,2.5708897919685116e-06,0.07084590143524111,178.3,601,0.0,1.32,0.008843137684528485,1.385920730829239,4.0,1330
10648000,-1.2687888330221175,0.00029957461200581293,-1.072832013505831e-05,0.09756450947374105,175.38,601,0.0,1.28,0.010632152808457331,1.3859423327445983,3.1000000000000085,1331
10656000,-0.45408482015132906,3.4161857548724584e-05,0.00010977243831575834,0.04972066661342978,178.11,602,0.0,1.31,0.006094270149890154,1.3862143051624298,3.1000000000000085,1332
10664000,-1.9097179859876632,9.906371888050102e-05,-6.503999147980722e-05,0.053740747210104016,168.93,602,0.0,1.01,0.006682737021847007,1.3861509239673615,3.0,1333
10672000,-0.4672896355390549,8.836970136229639e-05,8.677966356458455e-05,0.060303333969786765,179.74,602,0.0,1.3,0.006632835473952781,1.386148170232773,3.1000000000000085,1334
10680000,-1.1158151096105575,8.091315173942348e-05,-0.00017418549618014367,0.07518493259791285,181.35,602,0.0,1.35,0.010100929194909635,1.3861681079864503,3.0,1335
10688000,-1.3412079423666001,0.00012556831965213178,0.00012368322728434578,0.10258045451249927,187.39,602,0.0,1.51,0.013788433806686342,1.386184892654419,4.0,1336
10696000,0.4294185435771942,3.5737913257207766e-05,3.933794313525141e-05,0.058220593649894,185.3,602,0.0,1.42,0.007033022525021384,1.3861423635482788,4.0,1337
10704000,0.18961570680141449,0.0001031473429574703,-8.101899695247994e-05,0.08537967205047607,191.02,603,0.0,1.55,0.01097014189435183,1.3859614884853364,4.0,1338
10712000,0.15922670006752015,3.3817715444115496e-05,1.7546057351864873e-05,0.05861096025444567,187.21,603,0.0,1.47,0.008371773055268525,1.386158676147461,4.0,1339
10720000,-7.275524613857269,0.00019436633418649764,-0.00012160657555796206,0.10997132203541696,176.99,603,0.0,1.23,0.014531981280175998,1.386151682138443,3.0,1340
10728000,-1.898648339509964,7.460990868082717e-05,-2.690794623049442e-05,0.06683724338188768,176.22,603,0.0,1.24,0.00828444617138379,1.3861646938323975,3.0,1341
10736000,-4.815158411264419,7.497472782631575e-05,8.715036143257749e-05,0.07015991527587176,175.04,603,0.0,1.21,0.00833702040575614,1.3861311376094818,3.0,1342
10744000,0.14156912207603456,0.00023507198099707695,3.286263900008635e-05,0.11507453604601324,182.28,603,0.0,1.37,0.014550383494835808,1.3859559178352356,3.0,1343
10752000,-0.2955590784549713,0.0002524617170524834,-0.0004390998054986994,0.10735592012293636,186.98,604,0.0,1.54,0.011589240319559223,1.3856904244422912,4.0,1344
10760000,-0.20502514779567718,0.00017960663312706514,4.198480390186887e-05,0.09622891660314054,185.56,604,0.0,1.5,0.011486677418635986,1.3857596409320831,4.0,1345
10768000,-1.5695149040222167,0.00030929957799315846,8.839399124553892e-06,0.10584229111205787,190.41,604,0.0,1.6,0.012017057700025736,1.3855304670333863,4.0,1346
10776000,0.020332478880882264,0.0002759099181048441,0.00012520366874923638,0.10322389896027744,199.18,604,0.0,1.83,0.010063866931776395,1.3861953926086426,4.0,1347
10784000,0.32142229795455934,0.00020255814595316224,0.00018570700249256333,0.08592551598325372,198.24,604,0.0,1.84,0.009278331743561645,1.3861392617225647,4.0,1348
10792000,-2.625610593557358,9.242722987437446e-05,0.00020342236542091996,0.07566415954381228,184.62,604,0.0,1.49,0.00920625810446471,1.3859115386009215,4.0,1349
10800000,-0.3240457147359848,0.00030732576052969304,-0.00029876604821765795,0.11031071435660124,176.23,605,0.0,1.26,0.01343749646870635,1.385539652109146,4.0,1350
10808000,-3.008068930506706,0.00012021461933770184,5.357310796739512e-05,0.0759943967917934,177.34,605,0.0,1.29,0.009219856348747132,1.3860358166694642,4.0,1351
10816000,-0.9144727921485901,6.352653285432552e-05,-0.00020342013907793445,0.06325249436311424,180.14,605,0.0,1.34,0.007675736477243976,1.3862140500545501,3.1000000000000085,1352
10824000,-67.05880802154542,0.0003578675444731516,-0.0001328908700224929,0.11315767155960202,180.43,605,0.0,1.35,0.01512691280271416,1.385875654220581,3.0,1353
10832000,-4.991246785521508,0.00014682148993841793,0.00022124922066723228,0.08457582675851881,181.89,605,0.0,1.44,0.009675961844056634,1.386009693145752,3.0,1354
10840000,-6.064524161815643,0.00010118346989969496,0.00022389548781575285,0.0651936136605218,179.94,605,0.0,1.37,0.007256895971352272,1.386133816242218,3.0,1355
10848000,-0.28691861510276795,7.644443393928669e-05,-0.00014600849946873494,0.0772668681293726,180.24,606,0.0,1.34,0.00994785905638188,1.3861148965358734,3.0,1356
10856000,0.4721849942207336,8.392835944107447e-05,-7.473952649888815e-05,0.07341377680189907,186.89,606,0.0,1.5,0.009008967729473181,1.3861566495895385,3.0,1357
10864000,-0.012257599830627441,5.211702912646388e-05,-9.783770530702896e-05,0.06595778307877481,174.48,606,0.0,1.18,0.00923292624662769,1.3860741007328032,3.0,1358
10872000,0.2518694043159485,0.0002940083898965895,-1.422145351398285e-05,0.11649323557503521,178.05,606,0.0,1.28,0.015562758541495076,1.3861425876617433,3.0,1359
10880000,-0.9291884398460388,0.00024985792767765245,0.00015205915275146254,0.10293522118590773,187.47,606,0.0,1.54,0.012330095814502673,1.386075177192688,4.0,1360
10888000,-6.273449054956436,9.35542157493785e-05,5.2862344819004645e-05,0.08145073262043297,190.75,607,0.0,1.63,0.010702045152806046,1.3860381507873536,4.1000000000000085,1361
10896000,-2.16192573428154,0.0002201429127666188,-3.5386655008551317e-06,0.1012368595181033,187.75,607,0.0,1.55,0.012987336932721291,1.3861279809474945,4.0,1362
10904000,-1.4116982942819596,0.0002967724820896933,-1.8913355597760527e-05,0.11380452915094792,186.79,607,0.0,1.51,0.013220874441421733,1.3861347782611846,3.1000000000000085,1363
10912000,-0.12213887095451355,0.00024541248390676175,-3.4728619768884526e-05,0.11137687579728663,190.98,607,0.0,1.64,0.013698932727959192,1.3861354053020478,3.0,1364
10920000,-2.6399839252233503,3.7878268864233176e-05,6.0064671561121945e-06,0.05370472697075456,181.48,607,0.0,1.34,0.00638227579977401,1.3861980104446412,3.0,1365
10928000,-4.122970390319824,0.0003344910448896599,0.0005460332739835394,0.10054600079543889,170.2,607,0.0,1.02,0.012441626392109115,1.386203989982605,3.0,1366
10936000,-1.0599566227197648,9.872196010690004e-05,-0.00028034238599047964,0.07123334422241896,173.65,608,0.0,1.17,0.0085754911731964,1.386128990650177,4.0,1367
10944000,-0.04620412468910217,5.97814614127401e-05,0.00013904977984566358,0.0725175137957558,182.96,608,0.0,1.43,0.009375100213460804,1.3861356747150422,4.0,1368
10952000,0.5095717233419418,0.00031193439880780713,3.3263249351875854e-05,0.10738053637556731,182.33,608,0.0,1.41,0.013166957037762765,1.3861303770542144,4.0,1369
10960000,-0.8461856257915497,3.327474111955553e-05,3.3966443479585e-05,0.054051604270935055,181.93,608,0.0,1.38,0.006087777566568068,1.3860688078403474,4.0,1370
10968000,-1.4116392976045609,7.501299812986417e-05,8.118874077354122e-05,0.0681089803064242,176.48,608,0.0,1.24,0.00834866529442847,1.3860464107990265,3.0,1371
10976000,0.15598630368709565,0.00011023809680040131,1.064106028934475e-05,0.08606008282862604,174.83,609,0.0,1.18,0.0116436552133407,1.3859571433067321,3.0,1372
10984000,0.25402614295482634,0.00038783064538620236,-0.0003185949590351811,0.13141863740980625,180.54,609,0.0,1.35,0.01471086231650062,1.3860734176635743,3.0,1373
