epoch_idx,value_loss,P01:episode_rewards,advantage_norm,frames,episode_length,policy_loss,policy_entropy,fps,grad_norm,P09:episode_rewards,PMM:episode_rewards,explained_variance
513,0.0004027534046906567,0.0,0.14611382992006838,4104000,188.73,0.00020167297312582378,1.3858941662311555,485,0.020857644678578587,4.0,1.52,-0.878289954662323
514,0.00016086878381429414,0.0,0.10381146590225399,4112000,186.38,-0.00024567061850575553,1.3859608781337738,485,0.016036602966356006,3.0,1.47,-0.04365391433238983
515,0.0002582602657628286,0.0,0.13627246600575746,4120000,179.99,-1.760623803420458e-05,1.385806336402893,485,0.0204610800305738,3.0,1.37,-0.26232003927230835
516,0.00015908659451724816,0.0,0.10642317206598818,4128000,177.62,7.411037001475051e-05,1.3861184155941009,485,0.013949512725084583,3.0,1.33,-0.5030820339918136
517,0.00039499275882121766,0.0,0.16726268718950452,4136000,179.06,-0.00018822471816747565,1.3854770970344543,485,0.023407135945907234,3.0,1.34,-0.9025425046682358
518,0.00029583281409315985,0.0,0.13334055027924477,4144000,181.23,3.4434011759003625e-05,1.3854071366786957,485,0.020042750559723998,3.1000000000000085,1.4,-1.4711793267726898
519,0.0003042235956411332,0.0,0.13669016190804542,4152000,187.48,-2.3717332533124136e-06,1.385503033399582,485,0.020350979259705332,4.0,1.53,-1.3417590564489366
520,0.0002484824581415523,0.0,0.1089242001902312,4160000,184.73,-6.956707114113669e-05,1.3860432052612304,485,0.013644077330427233,3.1000000000000085,1.44,-7.960789264440536
521,0.00028081477995783643,0.0,0.13082548594102264,4168000,176.25,8.01915793272201e-05,1.386011403799057,485,0.019977136228574072,3.0,1.22,-0.12378212034702302
522,0.00030060217703749005,0.0,0.1300346839055419,4176000,177.92,-1.7461785273553686e-05,1.38584508061409,485,0.02017692647285125,3.0,1.23,-1.3667926895618439
523,9.322002487351711e-05,0.0,0.08891279726289213,4184000,181.92,-2.744038913078839e-05,1.3860611021518707,485,0.01151553990511126,3.0,1.29,-0.6736660850048065
524,0.000534130262792587,0.0,0.16000539354979992,4192000,182.84,0.00011054335126573278,1.3856551814079285,485,0.022515781734119944,3.0,1.36,-1.7048100280761718
525,0.00015862582363297407,0.0,0.11038571102544666,4200000,182.25,-6.560034165886463e-05,1.3858726727962494,485,0.016006911320732266,3.0,1.37,0.08015846729278564
526,0.00010159713356898692,0.0,0.08087033357471228,4208000,178.76,3.7059438036521896e-05,1.3859449183940888,485,0.01241704572643495,3.0,1.27,-2.275613952279091
527,0.0001767643131535124,0.0,0.10781216453760863,4216000,175.3,5.766384758317145e-05,1.3860661220550536,485,0.01547017060457534,3.0,1.19,-0.5776392215490341
528,0.00016529652377641923,0.0,0.10687780536711217,4224000,170.57,0.00015350920188211603,1.386059628725052,485,0.015615532398618494,3.0,1.08,-1.9569366377592088
529,0.0003676504413246562,0.0,0.14794607556425035,4232000,179.26,2.28961238735792e-05,1.3858713054656981,485,0.021784798134181327,3.1000000000000085,1.28,-0.1645479428768158
530,0.0001845818553670142,0.0,0.11538485500961543,4240000,187.04,-0.00012641663345675625,1.385850147008896,485,0.015689251555799838,4.0,1.45,-1.9529309207201004
531,8.144244143863944e-05,0.0,0.0872372678667307,4248000,178.63,3.55158746970119e-05,1.3858088481426238,485,0.014186958806890908,3.0,1.23,-1.011512851715088
532,0.00044143745249130005,0.0,0.1498274552822113,4256000,179.11,0.00021435582912090467,1.3858383011817932,485,0.022117999975680546,3.0,1.27,0.3618201375007629
533,0.0001317860651153069,0.0,0.10324107854627072,4264000,190.75,-0.00010179308651004249,1.386111090183258,485,0.014506537479223565,3.0,1.59,-1.6142004215717316
534,0.00011163428103827755,0.0,0.0949444538075477,4272000,184.68,2.061029845208395e-06,1.3860728204250337,485,0.014445637491073107,4.0,1.47,-0.36312333822250364
535,0.0003775669796351622,0.0,0.1268326776381582,4280000,175.71,8.164642154952162e-05,1.3859783160686492,485,0.018503849612989554,3.1000000000000085,1.22,-0.08838914334774017
536,0.0001710599081559394,0.0,0.11781874324195087,4288000,179.74,6.7723207541803274e-06,1.386039867401123,485,0.015964488992401358,4.0,1.33,-1.2095107263326645
537,5.916799821306995e-05,0.0,0.07116637925617397,4296000,181.85,1.8962004396598786e-05,1.3861112320423126,485,0.01032133666263475,4.0,1.36,-0.08564332187175751
538,0.0005579521277820731,0.0,0.16852833406068385,4304000,181.09,-0.00019984792668310548,1.385122230052948,485,0.025201071803344247,3.1000000000000085,1.33,-1.0268950164318085
539,0.0002676220036823906,0.0,0.12961029006168245,4312000,184.94,0.00015208615910523805,1.385522222518921,485,0.016787300857850664,4.0,1.45,-0.6054477083683014
540,0.0002977332704949731,0.0,0.14550131801515817,4320000,185.36,1.3731219842156862e-05,1.3859287369251252,485,0.02110492472982336,3.1000000000000085,1.49,-0.1090153306722641
541,9.520716664553675e-05,0.0,0.09173849371261894,4328000,183.05,-1.8658409211695924e-05,1.3860701990127564,485,0.01347288186101818,3.0,1.43,-0.959448481798172
542,0.00014976610295320826,0.0,0.09346285282634198,4336000,177.05,3.736770305295067e-05,1.3859912312030793,485,0.014693742444359545,3.0,1.27,-1.061281012892723
543,0.0001270839148185132,0.0,0.10483055715449155,4344000,177.27,2.400499717623461e-05,1.385971997976303,485,0.01687834508840303,3.0,1.26,-0.28574567258358
544,0.0003117073008615989,0.0,0.11451359176076949,4352000,170.97,3.107316180830821e-05,1.3860508596897125,485,0.01665932311704982,3.0,1.09,-1.4455419832468033
545,0.0003222450838347868,0.0,0.1288199548702687,4360000,181.04,0.00013783893809886648,1.386110383272171,485,0.017212203710357095,3.0,1.37,-1.5480897343158722
546,0.0003230555125321644,0.0,0.135450287302956,4368000,190.27,-0.00015339740613853792,1.3859564340114594,485,0.0202216248794934,4.1000000000000085,1.6,-0.4125100129842758
547,5.1163796250648374e-05,0.0,0.06607404279522598,4376000,179.09,7.046273401101644e-05,1.3860717260837554,485,0.008626798313511234,3.0,1.28,0.22476780712604522
548,0.000511723455279025,0.0,0.16762956826016306,4384000,175.84,-0.0005368483370330068,1.3858741545677185,485,0.025254158206824185,3.0,1.26,-4.4928845536708835
549,0.00028369334720537156,0.0,0.11741859555244445,4392000,180.02,0.0006402887715964312,1.3854717898368836,485,0.014727354293460877,3.1000000000000085,1.35,-0.9767696875333786
550,0.00013316577692307874,0.0,0.10018185066059232,4400000,173.86,-2.8675560424744618e-05,1.3858611714839935,485,0.015753509490056748,3.0,1.13,-0.4116110324859619
551,0.00033083377174307314,0.0,0.15201417170464993,4408000,172.47,9.135546199104283e-05,1.3858927726745605,485,0.02291204007529021,3.0,1.12,-0.3804876857995987
552,0.0004222460980668075,0.0,0.17192698613740504,4416000,184.15,2.1893891862418968e-05,1.3857089722156524,486,0.023929591748143277,4.0,1.46,0.3162395757436752
553,0.00034660301568351315,0.0,0.14839113989844918,4424000,193.53,2.907656697971106e-05,1.3856825804710389,485,0.01943491479195274,4.0,1.67,-0.38618171036243437
554,0.00014762979995111892,0.0,0.09490656742826103,4432000,188.6,4.502565978327766e-05,1.3856545197963714,485,0.01275094856581039,4.0,1.5,-0.7690691041946411
555,0.00033378288018866444,0.0,0.14884959548711776,4440000,192.32,-1.6799767618067562e-05,1.3856850063800812,485,0.023202497937097433,4.0,1.56,-0.11767624199390411
556,0.0003322852220145478,0.0,0.12635617479681968,4448000,190.51,-1.318097631155979e-05,1.3854385900497437,485,0.01790271096140896,5.0,1.59,-0.5613491380214691
557,0.00022234756288924017,0.0,0.1177358449343592,4456000,185.5,1.3339254410311696e-05,1.3855418705940246,485,0.01580343548380327,4.0,1.5,-0.4891409087181091
558,0.00043396684436856957,0.0,0.13746479305438697,4464000,177.06,4.167889564996585e-06,1.385488373041153,485,0.01987985319685468,3.0,1.26,-0.22566021502017974
559,0.00010522597033741477,0.0,0.08718082087114454,4472000,174.5,-1.7080765101127326e-05,1.385499529838562,485,0.011446526527334744,3.0,1.19,-2.0635608613491057
560,0.0004075315051971984,0.0,0.15608397520147263,4480000,181.6,-8.303452765176189e-05,1.3859048461914063,485,0.02240492869826667,3.1000000000000085,1.39,-0.009513341784477235
561,7.320213818900356e-05,0.0,0.08586280873045325,4488000,182.41,0.00017394846385286654,1.386077526807785,485,0.011981127960781436,4.0,1.39,0.4264297723770142
562,0.00013539756931095327,0.0,0.10557372851297259,4496000,181.23,-0.0002697211549821077,1.386146196126938,485,0.016952009606616424,4.0,1.31,-1.2495387583971023
563,0.0004185388969358428,0.0,0.15927311096340419,4504000,183.86,0.00018276743418937257,1.3858546698093415,485,0.023705715623287202,4.0,1.35,-1.456406188607216
564,0.00015902473649703097,0.0,0.0843674027081579,4512000,176.63,-2.042404408712173e-05,1.3860243678092956,485,0.011158597410846969,3.0,1.26,-1.5326014721393586
565,0.0003637493474366238,0.0,0.1458660556189716,4520000,176.15,2.0064366872247774e-05,1.3860284066200257,485,0.020222661744972285,3.0,1.27,-0.26939891517162323
566,0.00038305239374949453,0.0,0.15307752863503993,4528000,183.54,-0.0001864650396532852,1.3859238564968108,485,0.022465678023191944,3.0,1.38,-0.8409974557161332
567,0.00016717449855264022,0.0,0.09695389076136053,4536000,174.29,0.00017413132429282995,1.3860593104362489,485,0.014137550826278522,3.0,1.15,-1.1126084303855897
568,0.00041563217598650226,0.0,0.1562727019470185,4544000,174.04,1.6296974274609964e-05,1.3849834084510804,485,0.022269073103223423,3.0,1.21,-2.7732001399993895
569,6.418552300601732e-05,0.0,0.07225361812859774,4552000,171.41,-0.00013662101366207935,1.3859882616996766,485,0.008794830764735523,3.0,1.15,-1.8698171931505203
570,6.759212545972559e-05,0.0,0.080691726654768,4560000,173.84,0.00015614514388289535,1.38616992354393,485,0.01267239228485555,3.1000000000000085,1.17,-0.2896172106266022
571,0.00043852391882978734,0.0,0.14324681089259683,4568000,178.78,-6.684805557597429e-06,1.385977087020874,485,0.021964672477019723,3.1000000000000085,1.28,-0.029363909363746644
572,0.00026778448156051127,0.0,0.12996773882769047,4576000,179.81,8.383744016100535e-06,1.3858988559246064,485,0.017460552443398534,3.0,1.3,-1.4799063777923585
573,0.0004560090389486504,0.0,0.16380536079406738,4584000,186.94,-1.6226839970840956e-05,1.386089335680008,485,0.02378985422640404,4.0,1.44,-2.9309417420625685
574,4.347822876951568e-05,0.0,0.061634267419576644,4592000,176.25,-4.733382440463174e-05,1.3861134958267212,485,0.007993677159152305,3.0,1.17,-2.859276531934738
575,0.00037120917454444677,0.0,0.15065825999714433,4600000,177.66,9.037543717568042e-05,1.3858853077888489,485,0.023020124645931145,3.0,1.24,-4.213662472963333
576,0.00034431910435159805,0.0,0.1416199573967606,4608000,179.62,-1.4865285629639402e-06,1.3860687255859374,485,0.021175755270412197,3.0,1.28,-2.0039165687561034
577,0.0006075118462536011,0.0,0.17722447148524226,4616000,180.64,0.00010328366806788836,1.3854799056053162,485,0.023412299055310882,3.0,1.39,-0.7882524639368057
578,0.00035370815112401033,0.0,0.13644053206779064,4624000,179.38,7.388042125967331e-05,1.3859102630615234,485,0.019417380033071537,3.0,1.36,-302.1666233605146
579,6.035417527471054e-05,0.0,0.07024314698763191,4632000,172.18,8.379868418160186e-05,1.3857660579681397,485,0.008433283899159703,3.0,1.1,-1.9177500736713409
580,0.00027129214387343835,0.0,0.12380644320510328,4640000,172.51,-3.70705074055877e-05,1.3860984003543855,485,0.019212953532287642,3.0,1.1,-0.44208704471588134
581,0.00011047628213987082,0.0,0.10173719553276897,4648000,172.95,-2.966777605251991e-05,1.3860532760620117,485,0.012642664093556634,3.0,1.11,-0.3753633773326874
582,0.00021485743878429275,0.0,0.12273209515959024,4656000,182.13,1.5510359189647717e-05,1.385827956199646,485,0.02056908326021523,3.0,1.35,-0.45956520438194276
583,0.00045770458645051805,0.0,0.1520690627489239,4664000,188.34,-4.68290504613833e-06,1.3857758271694183,485,0.021168791999748686,3.1000000000000085,1.55,0.05764665842056274
584,0.00014298699255277825,0.0,0.10057561819441617,4672000,173.53,-9.091009642361313e-05,1.3858947265148163,485,0.013962076752064765,3.0,1.19,-2.58299890935421
585,0.0001429844432675509,0.0,0.11420193430036306,4680000,175.19,1.5984368992576492e-05,1.3861855828762055,485,0.016364533534212848,3.0,1.14,-0.1092801707983017
586,0.00020686484200382437,0.0,0.1137439722660929,4688000,185.11,5.839152267071768e-05,1.386098998785019,485,0.01764796686425154,4.0,1.37,-1.2064158779382705
587,0.0004122273963724865,0.0,0.15764382090419532,4696000,179.34,0.00012298294368520146,1.3858197212219239,485,0.02002280726641338,3.0,1.31,-20.92478576481342
588,0.00018596465192274536,0.0,0.0957720716483891,4704000,174.26,-1.7415096090189762e-05,1.385988280773163,485,0.012545562496755824,3.0,1.26,-0.7703085571527482
589,0.00015117647892964214,0.0,0.11309365080669523,4712000,173.15,-1.4246241298678798e-05,1.3860956132411957,485,0.017445862086451526,3.0,1.21,-5.837281647920609
590,0.00011361096071141219,0.0,0.0799470111168921,4720000,175.3,-8.353285214980132e-05,1.3860292506217957,485,0.011783221446145124,3.0,1.19,-0.024839321374893187
591,0.0001531378388244775,0.0,0.1236425151489675,4728000,188.01,9.426018077647313e-05,1.385908385515213,486,0.019631299190929673,3.1000000000000085,1.45,-0.33623782217502596
592,0.00022189019356119388,0.0,0.12794436649419366,4736000,191.37,1.1373804977665713e-05,1.3856300556659698,486,0.020984706033778455,4.0,1.54,-0.764090678691864
593,0.0001729308123839246,0.0,0.11753982933238148,4744000,189.95,-3.079630785578047e-05,1.3861302173137664,486,0.01649672616013757,4.0,1.51,-1.408030903339386
594,0.00020845173785744465,0.0,0.11717679516412317,4752000,190.27,8.833382913508104e-05,1.3860964250564576,486,0.01633880896852789,4.0,1.56,-0.26023713648319247
595,8.22832727601508e-05,0.0,0.08628523317165673,4760000,185.31,5.99977131059859e-06,1.3861344945430756,486,0.012773497525562226,4.0,1.46,-0.803009569644928
596,5.842475438953443e-05,0.0,0.07764002884738147,4768000,173.3,-1.8585335947136628e-05,1.386094675064087,486,0.012713428468919749,2.1000000000000085,1.14,-1.5788088697195053
597,4.655114178319764e-05,0.0,0.07057088688015938,4776000,169.87,2.1531418315134942e-06,1.3861504471302033,486,0.012877280126803985,2.1000000000000085,1.03,-1.6934267288446427
598,0.00014050402931161442,0.0,0.10918485172092915,4784000,172.72,6.455484903199249e-05,1.3859082186222076,486,0.01802222811901652,3.1000000000000085,1.12,0.05747998714447022
599,0.00024659803760300746,0.0,0.1322949159052223,4792000,179.17,-0.00021353017025830924,1.386002198457718,486,0.01920336348929756,3.1000000000000085,1.29,-1.669772611260414
600,0.00027637888749382,0.0,0.12339212455786765,4800000,174.39,0.000145478221202211,1.3859212219715118,486,0.01853832714349842,3.0,1.19,-0.9531053757667541
601,0.0003318233877666898,0.0,0.12158349081873894,4808000,178.87,2.1221464612608544e-05,1.3860088217258453,486,0.015690271275895645,3.0,1.37,-0.5962790375947953
602,0.00030843813082924497,0.0,0.13238185483962298,4816000,186.54,2.984447572089266e-05,1.3854251539707183,486,0.018452266514057573,3.0,1.55,-0.5572102200984955
603,0.00014278864868515483,0.0,0.10228544604033232,4824000,181.96,-5.9035442478432285e-05,1.3860735058784486,486,0.015712778146723515,3.1000000000000085,1.34,-0.5345799571275711
604,0.00021775759867466603,0.0,0.10932067298330367,4832000,181.22,3.925885383068817e-05,1.3860477089881897,486,0.014730527511606108,4.0,1.35,-0.5477216696739197
605,0.0001418715925450442,0.0,0.09764223386533559,4840000,174.54,-6.293797850958072e-06,1.385876122713089,486,0.01603917840845027,3.0,1.22,-2.37699971139431
606,0.0004730078705551932,0.0,0.1481590257305652,4848000,176.22,7.978300498507452e-05,1.3856096863746643,486,0.019926866431239247,3.0,1.25,-0.3572703862190247
607,0.00016618461690427467,0.0,0.09602767867036163,4856000,181.68,2.8416638724593212e-05,1.3851984882354735,486,0.013694482844987916,3.1000000000000085,1.39,-11.358846943974495
608,0.00017404559085662185,0.0,0.1146860715560615,4864000,194.3,-5.0047645054291934e-05,1.3857840979099274,486,0.01724031385753253,4.0,1.68,0.1584332424402237
609,0.0004728839187714584,0.0,0.17323671964928508,4872000,202.55,0.00013840215186064597,1.3855121612548829,486,0.026038771052463314,5.0,1.86,-67.48648799657822
610,0.00010425644040481075,0.0,0.06930301401764155,4880000,196.73,-2.936760174634401e-05,1.3857911026477814,486,0.00946602264726649,5.0,1.72,-0.2208946943283081
611,0.0002808199057653837,0.0,0.13259032763540746,4888000,173.88,3.684771290863864e-06,1.3856699872016907,486,0.019167252344686345,3.0,1.17,-2.068087842464447
612,0.0003618850803843543,0.0,0.1500005192682147,4896000,178.65,-5.567074003920425e-05,1.3860824882984162,486,0.020565644287760754,3.0,1.34,0.12682395577430725
613,0.0002810183367137142,0.0,0.12591951575130225,4904000,184.77,2.6706609978646157e-05,1.3861359858512878,486,0.017802232706310164,4.0,1.46,0.4716515511274338
614,0.00018900267717242514,0.0,0.10113205208443105,4912000,184.95,-3.9236968659679406e-05,1.3861480224132539,486,0.01337101520487568,4.1000000000000085,1.45,-0.6355248785018921
615,0.00025913260948300375,0.0,0.1354213542304933,4920000,187.78,-2.017445076489821e-06,1.3860618770122528,486,0.019196493489934862,4.0,1.49,0.06244262933731079
616,0.00030179223149389144,0.0,0.11711759739555419,4928000,188.09,-1.461056886910228e-05,1.38613414645195,486,0.01643921481610023,4.0,1.49,-0.7292085009813308
617,0.0005635927321350209,0.0,0.17963558726012707,4936000,189.88,-3.420512448883528e-05,1.3856333351135255,486,0.022381752052117846,4.0,1.62,-0.7321138650178909
618,0.00019292725621482986,0.0,0.11170627538114786,4944000,187.15,6.943405651327339e-05,1.3857737636566163,486,0.013517093350107314,4.0,1.56,-1.4449021196365357
619,0.00012428164175446455,0.0,0.0969737801142037,4952000,184.65,6.264127900067251e-05,1.3860785222053529,486,0.014355683602207792,3.1000000000000085,1.45,-1.288561709523201
620,0.00012456020242723298,0.0,0.08511827672831714,4960000,177.83,-0.0001353518329869985,1.3862081313133239,486,0.013674002277904732,3.0,1.25,-1.3409306359291078
621,0.00014198610551261482,0.0,0.09643071235157549,4968000,175.4,-2.2153110112412833e-05,1.3858813905715943,486,0.013488969815454532,3.0,1.16,-2.115256305336952
